userid,reviewid
AFDMLUXC5LS5RXDJSJJRHNBURIVQ,R3079BG1NIH6MB
AFDMSPZU56HC6LYNPSPFLBTALJMA,R1CPM2M1SFJD0Q
AFDNYZLF2TIOIHCE6XBVDETYLS4Q,R1KTIYVU8CINBK
AFDOB6ZOXEPJSTD5TYLQTRXTFSMA,R248HCB4KB42LJ
AFDOCCV3LNI3FFF37HOQKLRU4NCQ,RW0LXEHCN4GNH
AFDOG7VEXVBQAS7QZY7S4S37GKAQ,R1MBN704BJGOUR
AFDP6MHD6SSBGTNIH6VX4FQDKNUQ,R2CHW3XC8GDNT5
AFDPHEAIYTD7MJ4LF7OK6ODJZ5KA,R1HSU2YSMNNHKF
AFDPYHNXY5R5DCB7GLDCSX24CQ7A,R2L12WCBQ4OCVC
AFDQ5XNQEFSZJNO7MQZWRNV5TISQ,R16N53F8X3IPIE
AFDQAJVNVC5DM6SHSC2TDEAZEOTQ,R52TPUGTJPEEN
AFDQX4OPUFUN56VXCWO54Z7O2AEA,R5BPUDDXQP2LX
AFDQY2YWCKPDNXKZDTLPJAQ4JO7A,R14K7AW0ZFZRGD
AFDRB56L4VXGIQHGTVK7NJM3WSYA,R30J2L74QHTQP9
AFDRGTOQGLLJ3FEYVGQHQY5XYERQ,RM040SFEJL7HY
AFDS6AED2AIE46CPX2A2QTGIH2VA,R2I7KZEBT2RJPK
AFDS7H2OSIL3I4CZBN7C7NS4XOXA,R3A34J0QMEWYPJ
AFDSO2WPP2FVD5GLVREORVV23VNA,R1D39QP2DCGN5D
AFDSTWW5X5LM7QSJ7TE2GDJEZHSA,RXAODV2OHBKW4
AFDTW4TES6JHT7YJUXKDFQJPRZXQ,R1BD0HURZRIGKV
AFDTXWDJNXAYUGM542YUPNIBHBOQ,R3M7POECW3UFL3
AFDTYPH2YS7I3XDWEY5I6RXU53MA,RQTVJP9U5HCTZ
AFDU4WS7SYXWPP3Y7OSPKXRJUB4A,R2LARKDVN5VEA6
AFDUBGK37QSYU5TRFFFN2GO2ZIIQ,R1COHLUY0DPGX5
AFDUJI7KG7VMZF4JGJHV4DBCA4OA,R2C4XEWFLVU7JV
AFDV3XB5P65LS5FRSIEWKAY3K3JQ,RJ29G3M313IFR
AFDV4H4KLTJ55TV4USUXZQ3SM47A,RNH0MZ907JI2S
AFDV7XXJCNSWA3R466A2OB6WX66Q,R30A4W4FNOBF2H
AFDVOFPLM2S3QKJ4FVMZRSCKOT5A,R9MSI1TDK6AI7
AFDW64EF2N4FNSHZW32LOUJXBTMQ,R2TNNBN083XH9K
AFDW67WRZ2IJI7LQQP47LWZJHHUA,R34D9LRZ543WW0
AFDWZMVLTXWWCX2UZVGVO5JLXCYA,R2ZSKNB3CB2RWC
AFDYUQAM7Y56P4R5CREI5OBPHSLA,R2636VYPMOZV9
AFDZ5JKR7YVO5FBAT6XGIZH3P3OA,RWAZG6R4PYQD8
AFDZC4D7R4555BAGB45PI7V7DNEQ,R3UPIMMS24KIKB
AFDZPGN3IBUCVS4QG4U5YCG4QZMA,R1GQJT5423OND1
AFE2254KL46HW7HEMQMQAGTC2LUA,R225NQB3ASPXBV
AFE2763GMEXU4LL3TH6HPCL6FWYA,R13XVC901RKGZP
AFE2LQATN64EXU6NVTTEMV5XKDGA,R29RZ6S6SY3H4F
AFE2SDWOCP7HW73DJMCWLFBB63KA,R2F1YTVX9WS0TS
AFE3JGTSN4WFROSWXKY5BS2E77CA,R3SZ6SM72UXPT9
AFE4WCUSKXY43CIWV6NPOUUZD33A,R14BVAFCMFPDDX
AFE4ZYVJSLM3MSXZHWHIWFGRMNPQ,R15AE2SXC1IIK3
AFE53GDVPWIFSX5PQH7P3SEZ4HKQ,R2OKTDJ57O6M8M
AFE54I72EV2YOL6POJCHHP3Q5NWA,R2NB2K5XC70FKP
AFE5CGE2HOEQLDT4X763Y7SR2OCA,R17GMX3E73L0PD
AFE5HMMFE5Z3EJZYWVIOHHTHDTPA,R2R1RIQO9D9HNF
AFE5TCTC2Z2RKYN3XOCDMTTUXYQA,R1GYEM1YCJ5DD1
AFE7A5UHWCAOYQVYDUDDHOUJFMMA,R1QTUL5N1ZE9S3
AFE7R5FCWMXW42O5UTZ7YEAWGF7A,R199HA6OB5QGOH
AFEB2FWJDNEWTE53GMSW5WEZ6AUQ,R2H0C10WNGAU00
AFEBFFAOMPMC6L3DMOXJYP355UNA,R12GZJW2W11L5I
AFEBFFAOMPMC6L3DMOXJYP355UNA,RKQY8Y6U3Y4BT
AFEC2BL5KGRD3QNBBU7AKNFT3DEA,R2JCG39HM3XZKI
AFECO24WYFOU2KL7C3DMHTEHRU7Q,R35T9LXYBSP09G
AFEDVL6QIKT4RDYRHGMUZAU2JSQQ,R2JKCB5MNWKW9N
AFEE2S2P4LI6QSXWSLRVGRLHYIGQ,R2XVLVMLVK698V
AFEE2XTFVQFP4MAL23BITAYVUEDQ,R31SG7WHIC9NCU
AFEETHDN6SAGGKCZIRQGUDEOI2CA,R3UBMYP1E5RM5Z
AFEF4DGU3HTWTOL5DUN2XDYHMCVQ,R2SYKE16W886JJ
AFEFEZTZWJLYZGIVR7HLHRI3W5IQ,RX5FGOO2VEM95
AFEGEMHIRS3I5YMTIK7J6PLAAUXA,R2JI0LCLSDDWMB
AFEGTYZ3KEHM3T6Q47CE2F3QDTZA,RXAU989TJMDX6
AFEIC7ACC5JILEDYC52PZLVKB4QA,R15Z1PSJ93SSWJ
AFEIIEKX6JEHS3CPGCSIYLGCNKFA,RX2HFWXTTQDTS
AFEIKYOYXJ5RNF3MHQ6C5U7Q3ZWA,R20PJKJTCF9RXN
AFEJFJOFJO4XQTAUFXZALFURTCUQ,R19ER862292N5Q
AFEJIT5UQ3HEOL3DZC6L6KYRV3DQ,R1EHLWVCNS1GYC
AFEKJVIJNA64W3J3MTGDJUQ6TQOA,R2SBOJRVH87Z3A
AFEKMA42BV5FJVCTFCTNOITU3J5Q,R72U42YTSBK1O
AFELJW5BKK3BPKBH2GJO3MW5H2GA,R2HEFVEAZ8AIWT
AFELQDSWBB36DNLRMGBO2JO3C7GQ,R96RJS8HIVU9Y
AFELQLNWTS4QJNCCA4ZDTWHVORJQ,R29H4558OA57RW
AFELT2ZWY73WKNOT67ZAGVUCQ3SA,RX6GFI0WHX38M
AFEMOLRLTEKGCITTKW5GIJLWG5EA,R1ZVNKQLPAUPBF
AFEMVPAQZ54XJP3XZOPH5T4AYQ3Q,R33RURRS0SE6WD
AFEMYJODFSKRPR4XTYKCPXMCO4YA,RGEDIZCX7LB34
AFENRIT42SOS4O7C4PHSKJNNWIWA,R1S4Y5TIEL5G8R
AFENYA36PCVR7U6VQVSGHGIUH7KQ,R3IZIBJ48U0KDN
AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,RNA87JCGRTQJU
AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,R2M7ENP70GK5P4
AFEOPOMJ6P77R4KX2YKC4UXVHCMQ,R2Z8JARJBUORLB
AFEPCSTHZXN35QN2NFRS6X54AFQA,R14P5VL1FNT9AH
AFEPF3H7CZCWZW2M4ZVRLD7HTTIA,R4KKHOLNKM7XN
AFEPOALC3FJQEMM2E5SK2EEZFXGQ,RX8T7QUKKQ55A
AFEPP3DNOQEMLSJ7H7QRFT556KAA,R2CIXVM89ZQOMB
AFEQ7NC66N46VGPPVC2NXFWRCW7A,R17JJCUW7LT3JK
AFEQDV6CWBY2Y4WS6ALF2BXU7VAQ,R35NUHSRXCQ4I6
AFEQJU6HMTSU2TSLWVLTRMMDUVJQ,R2DX8OAP0HXXWP
AFEQNJUAIGTASKXSGSUUOTDMOMDQ,R375X8JYM7319I
AFERB3TDE3HAUIGGRZAO7LNF7SYA,R70MW25QBMRGK
AFERB3TDE3HAUIGGRZAO7LNF7SYA,R2CZAG8WC0MD86
AFERJ3NSJPHMZPWXLNY2MB6NHERQ,R18ICGMNS6POJN
AFERMHRNZA7G7HIN2RS6LAQHZOWQ,RNYLV1SZDEPLA
AFES6HMBN5CAV5HWKASX5HS743BA,R2MYHLYRBQ49CU
AFESIGKCPYHAG4HNKQGNS5ZFZVPQ,R1Q6MS7EA3RQY5
AFESOELYFWWZ3LND4HLBVI3PLAYA,R1R6QT7MSELRON
AFESZUVJABZQU6FJXCLTVXNWXDZQ,R11JTLY59LQL00
AFET7BHXMVHWJN5AS7AR3VHLW5ZA,RKYSZQWYQIFBV
AFETPEXYGOLZ7ICGWQK5ZYSRMZDQ,R14X4SYV6YO5SV
AFEUD4GVTU2JV2PXCSYQE34CM6FQ,R1PELVV3KOBO73
AFEVDY2YG3NENBI47RFAXQ7ZEEBA,R1RFN16MM6BMUM
AFEVFMYDEJHU4LZC5NIFNHXIBTHA,RKS2GT83G9XWF
AFEVGT6SALVKATPAPCZQCUOZFA4Q,R1KHM1E2FS5LHX
AFEVXMESJYDWLJBXPN7HVX62TPOQ,R11VGKTVQCTPW1
AFEWCMFADY4UQITWK5LT2T7RG4UA,R39LNRL9C8WCMD
AFEWFFV3VAMZVILMHJAN4GQRR4XA,R1TQ2SCBEDK1NZ
AFEWNQ3WHCXFV334RKDY6TQV5F2A,RUOMB8W6YK7QR
AFEX2Y2RWUU2SSU4VYFKNX77YU7A,R3V12FGGUVZMOD
AFEX5OM5UOST6POIWTBW6TCEZ2YA,RBCCWRI4IUHH5
AFEXCEMQFSXWUROBWWKLII6G5UZA,R260VRUGIHTL9U
AFEXISDUUT35W2QRLZHXXRXSAG6Q,R14Q3C6MLJ03P2
AFEXNZMRCU4SZFDGWRO6P4CMOGRA,RZV4F09ALESRQ
AFEXRCHGLYKM5ZGHJBVX6L5VIOXA,R3LBIVLOABUIHD
AFEYG7JVPH4TT6RU4PT7JJBT5HUA,R2VYVQSV2YFY0T
AFEYS37TMYGZWIC6XZWB5A44WHDQ,R2Z2ZTUR54RPC9
AFF3B5BNL52NXU2E3X5MOBNVGKGA,RP7C5V4J1BO3B
AFF3MID2VKCRG3UPIGY4OPDLKNBQ,R18D9LZAYX9JSY
AFF3RSHZGO4BAR2KYIOVYD3VGZVQ,R1O1OR760KAMN2
AFF3TSSIXAVH4BPSQVJCLNQH4BYA,R3NED3VC2G6UB3
AFF4CH4SPZXHDKB5BB25KUX22SBA,R3LJECTJJCPCMA
AFF4TQVTALIJ24PF3PWD376ONLXQ,R2PFPVD7QTRJC6
AFF4VJIKK6EL5VW7Z7QZGE2JAG6Q,R1P0BZF3X3CT7I
AFF57GWUKTC6BV7TNG2LEFWDVRQA,R38643N4B91P1J
AFF5TLCH4IYWCZK3FG64LZ4FHRHA,RCYPHGHZYUAAE
AFF5UYOSGQEATDUIOBUQAH2O6NAQ,R2S1HZIXB203EH
AFF5WUW7WRVIFAPDQNHER4FCQFAA,R18BCRG4WYODGG
AFF6RNKHPURFSB5UIHSDV57IS3QA,R28KTF1812QBSY
AFF76KWKCMR6GNPUXKEBO3N5YTZA,R3AMNR0LJWNAUU
AFF7763EFPZ7EQUC3YCFQBN6X74A,R721PFMOZ1ZA7
AFF7ZQGFBRXWPEJTK7JZDDT2KFJQ,R3LMAD40N5XICA
AFFAHR34UGZ7SE67ZFHBOPTN7VOQ,R94MCO9Z1XEG2
AFFAQFCCJ5DD22NG3VJQA3XPECXA,R1PHO0AIE206X2
AFFASS4UUKBTHTT4D4HXISPCWD3Q,R22YPCRTDOIQDE
AFFB6IUQ46CEIYZ2U7OAYVKAL5RQ,R3PZ3ENFIS7IJG
AFFB7SSARMFDEYKPBPVDII3AFIVQ,R2KD1JU029JTLX
AFFBDPS3XMGKIVKYZIMXQZJGEI7A,R9MK42KRU62FP
AFFBQAX7B4JEDSFQO5YV2N53DZQA,R26H1DURWI8AZR
AFFCDFQM4F2QGZUHKZYVVVTRQWAQ,R3BW6OLRVHFFWR
AFFCEWUI7XY45CEM76XENJ2RUO2A,RTUH4QIEPCZI2
AFFCMTSY6Y6SGHYK7FNX2HBZ3NJQ,R13E9T5RVFB29Z
AFFCNMMFC5VPKDGX5FGNODAS6Z6Q,R3A4GAQTCPE5U7
AFFD52Y7MQO7ET2RYGACLHCZTRTA,R2M39R5NO51DBK
AFFDNRHZZZB4RCDML523QW3BV24A,R1DMSSN400Y30K
AFFDTA4C2KBZN6U2VLE3H4Q244QA,RVMBP0ZUQJNKH
AFFEE53W5EYO6PULAOG7PB3ROPMQ,R3MTH1DRIEXJ4M
AFFEO6RPTLDT5MMTV2OVV4H6PEQA,RL1RO7M4UDHQ3
AFFFREUP3WNQF4G2XFGWEFUHIAFA,R39U97UD4PTKP0
AFFGWYKF2QF2IRGERWSNOLQ2QW7A,R1XO0RGL2VW166
AFFGWYKF2QF2IRGERWSNOLQ2QW7A,RIZ4B3XEDA5K2
AFFHIOWLVWJ4A22EGJX4ME7KQLSQ,R11V9HX6ULC67
AFFHWVYKVSRM37YO4YB3Z6IMFLYA,R24XEY7CTDRFXZ
AFFHWVYKVSRM37YO4YB3Z6IMFLYA,RERB22NNP18BZ
AFFHXQP3EVBLE64PWCSJKA67WJBQ,R3LN2K5C6IXQJN
AFFITBM6PHS2QO3SI23K6T5FZJYQ,R30IUGWUAWZ7VQ
AFFJF7JN2X3UKBT33BHFMU2FCDIQ,ROTYDHVA4QC9L
AFFKCAWOTYV7EXKMDMQ5NVRRUV5Q,R3MDWPL6USKW2T
AFFMRURM355RMYWJADFZ5ALXRHUA,R30OIQ72ROOPO7
AFFN7AMQW7KD2KL7BSYMSV3IIUBA,R1RPBTYBT8DYMT
AFFOJJV3AXO4KXET6TVWACH2AWSQ,R2Q3F8S96PYJK5
AFFOKWDBWHTD73ESMLG5EHU6D64Q,ROBLP3CK320DX
AFFOKWDBWHTD73ESMLG5EHU6D64Q,RHPAZK9629WGB
AFFOR2CVZKO4LFXRBJ2WEQXRHDKA,R36T09OX35WPH0
AFFOW7D7WJY5D3E3PV26TYE7Y57Q,R1WZU792ROLKVF
AFFPESMMRAITVW75DEFP65LRTM4Q,R26Z0O4978YU47
AFFPHN5H4FO3XR2OZ3O2WJU27FCQ,RRK0TIGHV700F
AFFPSASZUMB7UWM5JQETXHG6LA4A,RI02F8V2VWZ0P
AFFQMKXLAXT54MS2POKG6RZSRQXA,R2WSQJGLL679MI
AFFQUA4I35H3PGSIRL5BL3GW2ENQ,R1ARLE60GL6DTT
AFFRU7QVLXG4LNG6JKQKJ23KBA2A,R93L2MCBC4Y90
AFFSKDBFEU4DW4HMBLQ52IQXBHZA,RO083A44QXKV9
AFFSSRKP2H3OGXCIJXFM4EJPPYOA,R2PNLSWFYW5QEF
AFFTDH4LXE4M5K6ZMJSFFPGBSQ7Q,R5KGDEFAJ5RVH
AFFTNLRTAYIQKHV7UYHDHCA5X54A,R2TFE2JWK585DQ
AFFTXR2YGTS2NVJHQAAWSV7UNBPA,R3KE4RPQT1E3NR
AFFU3N2R3CXUIL4HQJUM2FTMZDYA,R2D6O5GY374HUI
AFFUD4FDZRW3XZWBLQZSWI7AGFVQ,R1979FXJSU8GAN
AFFV7UV3IOBTH6NMTYK3D3IY7A7Q,RC8319TSKZZXN
AFFVGMQSTPJEJCPOO4ICULDQQIVQ,R2FZGTY0F38C1H
AFFVMKWXROYV7F5GCRX72SOBBEUQ,R19K03O5BUU15B
AFFWY6CWXFXPQZ6FP4RDR3FHTCUA,R1AF6E3N2B9CB2
AFFX2TCBVY23U5UDFM3NTOPUSCFQ,R16HXTV0DXLCCP
AFFX4KVZMUXIEDXAJRMDEXK2RUYQ,R3J3Q72YY1P7V8
AFFXN6T5QGDHRUO24P4PM56E7AAA,R2VL3P4XIHJFY
AFFY22A65MTFPCUSS6I7HLIGXFBQ,R227WPCV784CRR
AFFY3SQ62GIH6BU7WW6J3VIEOMZA,R3S0NP80Q732UM
AFFYMSNEPTYBAA3XSKSKTTKL4IMQ,R3FVMXIFTJ8J70
AFFYX3FR3SF4JOIN7FIPEVVTIRMQ,R3FCLH5G7XVDU4
AFG2M2SXTLVAQPPIADLDPE4FCLEA,R1FIJ9CPDW3WLE
AFG3EU556AXTCQXSTGYD2ACM5H6Q,R2WQHYFXQ5BCCA
AFG3EU556AXTCQXSTGYD2ACM5H6Q,R2EA2LLSJBRXSC
AFG43ME6P6CX2VMBEUJ4A3VILLIA,RUHJ2QE6OWH81
AFG4CVSEFXYGJMIHZKX7JGGLCSZA,RAPJSV76BEX8A
AFG4PDUEAAG3L4OYGKZOSPZYY3OA,R3BTY7HUJDNKG8
AFG4YVV6ZDOXBWVY4WW7EZ7FABJQ,R15LLQQDFS6UUR
AFG5FM3NEMOL6BNFRV2NK5FNJCHQ,R3DDL2UPKQ2CK9
AFG6LFTPXXKNHXVGXPDM6P3CCAHA,R2OSJ4YOGUTXNR
AFG6OH7UYU5ZITX4NE2KQR3DX5SA,R99TNL1C7XQ5O
AFG7V27SPMFIYXCYQQCEXQECP3DQ,R1O6LVSV52T4PJ
AFGABX3WXI4C644LQXZZG4Z7NYKA,RWSKD0OJUSGQS
AFGBMMBD6NTVHNHMZSTDYVKFE2SA,R1J90WSEGDNEMJ
AFGC6EORGDR3Y2COS4G5WRLHLPNQ,R369ID2WU66LI8
AFGCP3XJSMEMPBXYIAUFFT67QV5A,R2AHAAVTJIDTY
AFGCSWFB6JCB7T57BVBCLPAXVEKA,R77IUN9DGACP3
AFGCWE3XJSFV3SHN5EU2N5VXWAZA,RYJAAGZ3I6ERK
AFGD7XWANZCPZOJOTM5PO7TCC4SA,R1GWIC0YK34JRS
AFGEKEI73SEGJGTUTZCS35U5UJXQ,R1I9TU0BB63YQ
AFGENKSKOZGTS6YYL5CYWKMV5MCA,R2AAYZE6G6UIAU
AFGEXNVVJZMM7UZDPN6EBCUWSQNQ,R3BS9HLFNF3IKI
AFGFQJHNRDFOHITQCVI57A5AVAGA,RXN6DPSJFAMLA
AFGG2P2ER6TDPATVVAMRSJNSHBKA,RB4G46R1235AZ
AFGGQUIZ4KW57HMRGQTSERDLCFEA,R29G2BHEEMZ8TK
AFGH45ZSJMWCXSPLJSCXHMGAACSA,R1X9IA818SXS5X
AFGHLIYZUGSZ226IRP5CMW6RM72A,R2HR4PDE372C8Y
AFGHPNJCPTG3GN4WG2YTPWNFYPHA,RZ5L8BVT0THNE
AFGHRQK34D54OXQCRGX5K3XTR66Q,R10I6UIAQIP9TN
AFGIFBW7GHAMXX5YNQFSE3HQYEWA,RDU15S26VUSDV
AFGIOF47QJUHXAPHAUEQXT6LQJVA,R2L5BXFZ44VH08
AFGIZWFPMU77SMMBFMVKCNRBXPOQ,R1AEDQ9CAI6XXW
AFGJUJ3SUS35KINKLVKUSSPQOF7Q,R5WNQOBU27J2R
AFGJXN3GRKMMAAM6XCUL242N6KAQ,R3O35YTLY12KW4
AFGKUIIJE6RZVXZ3ZZ4SNSTXE4BA,RS9KLTRCAL9W0
AFGL2BJQXPTK64ZAMF54LVNZLLHQ,RO31NNHWLOQF4
AFGLK3RB6EJGURQ7WAJ5OCSYZVZQ,R36XGTWLTTWPKY
AFGLU4AR4M7DZADQJX5SUGNZW7UQ,R1VNKAJ163SXLP
AFGM4HXDHOITFTWT3H4ILBD46Y3Q,RNR1ZWXYAVZB1
AFGMGHDUS2Z6ME6PD3XFJM2VKOEQ,RURQQWP8I8XS4
AFGN6I3CNM2SKJXVEEVVXF2DPB5A,R3H7ECG65NHSIZ
AFGN7L5DTGD5IJJ5VQ4IY7G2J35A,R3FRIGI0KXGVOD
AFGPABA7HWGCWXXWZV5QOIOZY77A,R3HKP0S37A375D
AFGPLYW6L6FYUGQDND7QGCRL2H2Q,R9OEDGO6AP6W
AFGPRRCCLCHA7EEQRXPRLTJPAQ7A,R2YH785B1MQJI2
AFGPSJTYN4E3AQJH23WKOKD2FZCA,R3OF7DKU80WNEX
AFGQKKARKUCRSUEBE2EETDPNLTEA,RFH8DR3A2O8BG
AFGQN6RWDATMEVHEO5POPH6VYFRQ,R1ZBU0U8R5KBQD
AFGR637UP6QAHFJONHIC6LB54YNA,R272XKO2RCSBFJ
AFGRH4DRQCAFVZ32E2HCJV2FY2CQ,R10QFC3QA5200V
AFGRUPW5QB7WCNB6QKBQJWLRD4SQ,RPOYK3GUC98ZU
AFGT22JJOXW56REVEYUUUEME2ABA,RGC8KIMM1CE9L
AFGTTEXEMY2JB5T2LU3VKLX2IOMA,R1YR3D0NQE0YA6
AFGVIUCA3RTCKMTDTO3XGNTHYFWQ,R1B2ONGGAFTI9D
AFGW5PT3R6ZAVQR4Y5MWVAKBZAYA,R334FKVINA14QI
AFGW5PT3R6ZAVQR4Y5MWVAKBZAYA,R20RBRZ0WEUJT9
AFGWCA57CSCLUTCHHHRQOHUZALAQ,R975UDYN89ORH
AFGWDVXHRJHOJ5XGBMFVXVCQ6FKA,RQIV7RKXG033Q
AFGWFXKWBDBAQ6Q2FCANAK7ZJGUA,R2RQD6H9YMSUK6
AFGX776XSUUA2LIYKLHSXN3PHOXA,RT2VNM024LSCP
AFGXHN54PS4545UIGIHTMWU7OI6Q,RTC6ZQC3MKS61
AFGYFEYGHTS5QRQ6WTYBPJUADAMA,R3OUTRCSE95S7U
AFGZQNTKB7GCYDFGCOV2MF2VBSXA,R3TAVI48RMGJX5
AFH2YOAAGY2IP4U62G4VZ6ABXJLQ,R2FQGWWXRQC54V
AFH3GSHTIVQMKDP27TOCVV33JPOA,R189724SD6LLWF
AFH3LWABFWVDV36O4EA7EDMVB7OQ,R6V7QSZXNVMZ1
AFH3LWABFWVDV36O4EA7EDMVB7OQ,R3N7IVWTZUMGDK
AFH3LWABFWVDV36O4EA7EDMVB7OQ,R246JQ5OCCXV4C
AFH4EKSLJGS4ZDREEEO5PLDGDWUA,RPUDZMSMR65WV
AFH4LWW2SJ3GJZ36UGIO5CSYNQUQ,R3T6IUBAYZZ3KO
AFH5GFI3ZLDKRPX7OOXJDZKNTTTQ,R358SS960NFBLL
AFH5MQTFGQYYKITYYBH5CFON3PEQ,R34LHGI3NRQ0Y2
AFH5RGXHECG6OFJEKVIAUWKFYU2Q,R1NXPLBQC25OFZ
AFH5ZTE3LQMVPCB6QL2KFB52KQBQ,R3D8ZZR5A7F41R
AFH5ZUO3KMVT2SYS6CNMMXZA4SZQ,R1ITYM212PMU7Y
AFH75FMWPZH6ZQFZREPWZDS7FEKA,R34Q7V1IOZELM0
AFH7NASUMH66QSOAFC3OEXCF5LNQ,R25MFNHA3G4KVK
AFHA226SDRCFNI2A6W5IBCVKEOCQ,RQPKLLF0EQESW
AFHAATSERIT56U7QXWGJIL4MO3KQ,R112HB5700T6SG
AFHAHH2DM5FFTGWJWMQBFMPZJE4A,R2HUKS6PKBE2AM
AFHBK5CYQFTCGBI3AI5RVFZ5XCVA,R1SH5KG6YVLJ0H
AFHCBV4DAEF7UL3EHVLA2VQ7R3OA,R1YHYHQQN3NVED
AFHCG4ZUNHS5X7PYX6IPZA3AO7PA,R2CZP30I91CUT0
AFHCO46ICGCCZ7HI7WZSESKXHVSA,RCRYJ6I1OC3S4
AFHCZWXABRKQE6YBEDF2G5OEYQXQ,R1QO6EVD5EQ2MJ
AFHDJKCENRGUUZD2EYH6VDCJO5SA,R1Y4ORK41SINB2
AFHE2TI3W6OLWLYJHVQNAT3C5BUQ,REJ2BDZ46X1UX
AFHE3U3LPV6QO6GVKLGXRFCH3YLQ,R1EUIL016YP3DX
AFHE44JRHYO42EGIWNM2GC75ZIJA,R29MVX7H69YMY5
AFHEOUKPVR6PP3KYPZAYRZSSTGCQ,R2UVD7MDXJ06D6
AFHFQB5UN57HBBYIGBV4YYZDXSZQ,R19QUEKHANF087
AFHFQZ4WRMY2BZ2M6EPZVRTWARHQ,R1NHGLXW1QKLBC
AFHFTUD3BM25DHFHSE7N642W5LEQ,R22K8FW0YEB5RU
AFHFWBZJFIRZ46VUYROTK4I27C3A,R162NDM8UBR66B
AFHGWFMHIMQWZDC7MDWA55EBUZEQ,R3M2ZIVIR8KIFB
AFHI5YETSSJR7CTVO2PP6ATKWBBQ,RQGX2ONVZ89F8
AFHIBNHDDDHLLVSXTV4DRYLOWM5A,R3249U1QZNGT1F
AFHIHV565WL46UIVDWGV5UZHZFXA,R36R7R03G3ZTT9
AFHJ53JKOT2VWMLKXNADZHOFDMCA,RRHPL4BMSGAYI
AFHJSGFTBH6DO62VXXNYJWTRC5JA,R3ALX1UAMP0V5F
AFHK3ZGJ2YCZLGNZTHLEN6MVGCAA,R27X20M16J5I2V
AFHKIURZM4R62UEXTOCZLI2FPQ6A,R3ULCCZZHBNLA4
AFHKIWM7FFXHOGRBL4KXZJN74D4A,RKVEH58EIOD7R
AFHKKUWCQRUBPCUAOMO5OJML5B5Q,R2RO9SXDGM8J5C
AFHKQPCPHXZP3ZYZE5AN7VSCVDRQ,R1SHQ7Y1O213S7
AFHL3O7WGXMUCMEX3NRC7SLK2TIA,R52YG96EXD03Q
AFHMG44566SPMVPBLRU7VTTJ26VA,RCYHKHTW0MAL8
AFHMLCTD3ZAK65UCZUDGPLMVRE5Q,RHRVKXM6JJBX7
AFHMVP4622IBCZIZ2BQ2DQYMRXYQ,R208N2LRQAPM3F
AFHNMLRH3T77DAFEJ6UUIVBTMB3A,R26NZETS68YSC5
AFHOIELXNNNUIH657DZGY66E47BA,R3E30BZGJ93XEM
AFHP4M777XP7BFZDMZBUR755IQWQ,R33BXR8IIASQCO
AFHPAS35RXP7JEKV5KVVGGYIOV6Q,R3GV3HMKR68771
AFHPPBAJGDWY57QWBC4P34LOKRHA,R2J30R8O3UHZRI
AFHPT2SC2FCLRFYAXBVAYHGPFA6Q,R387X09HTG3RFI
AFHQK5EVOXJQOV6ND7A7RESRSZXQ,RU5K3FZ0CXHM7
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,R3H6WKG0TA5CGU
AFHS33MWRQGSS64EETZJGCBWXXXA,R1IY2IDRUJX5O5
AFHSGENEII3KZX2B4PUT7PN4E2AQ,RFMQXL2EJSMQ9
AFHSGIPKQQMN6CAZL6LCCBHOXJ7Q,R2S5BGMA1NFQKX
AFHT3WYWI4DB6Z42VVJZQGFFNIZA,R2X2MGZJI8JOV5
AFHT4L657CBTBKZ2UZEYQBAROXNA,RX74XLMFH35PD
AFHTHDZC4BOFGJAGPN5EGVLT76NQ,RA1YZBDD2GHLO
AFHTTR3AJAXNL2L2DCMTWPIBZELQ,R3QEKYN8ZHH98T
AFHU7KCA3ZL6XOL3PYSGYJM4LAZA,R13NH1L2MEEDOH
AFHULRP4IR7O4FQKWKI266O7VZQQ,R3FC8NLEZ4DJ8N
AFHUNQB64BPF4MYZRRLEYY3KW4JA,R17TQA9TZKL5LH
AFHV7P56J3ZHPKSNHAQSO4YCETBA,RA7EY4YTEQ2E
AFHVZ4KFVKXPO55UNZLOJEQIUQYQ,R3ATDC4RIULGSV
AFHWTIWTNOD6HUF5VGHUIVQB3VKA,R2HMOFBLHZ3014
AFHX6LN2EGRSLCIKZERTK236KJWA,R7CW64V48YJHE
AFHXOJYSPDBZUBOUC44SVFGLXFYA,R16FKQNXTMPBRV
AFHYPBJQA4XGEWJLPUSFVQU2EKXA,R1UL38ZEBW713N
AFHYWVMTDKYPL2TFEVYTCNHJPJZA,R3ELQTJOXZNXTV
AFHZLQ2Q3GSCQCWMF4N66DXXVJCQ,R1RZDRQI3RD780
AFHZWLSX6C4TWMNGGNGRE2KODIAA,R3AGXOFMA1Z00Q
AFI2AGCYNXV2A3SKAJRTFFX65HFQ,R2KHO4ECNAVNOO
AFI2FV3AXQSNQA75L3GDFBY2RZPQ,R2W2UXE7BVRBIH
AFI2SQEGAA3335ZEAMB52XPPHS2Q,RIME7JQPW8QM8
AFI36ZLFDFH42B4RA7PAXXRQTDAA,R2SCV76D1JUV6L
AFI3EFAYZRL5L5TQXRQBQKWJQJTQ,RLQPU8GARVD9A
